	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	clase
2465	-0.347565	-1.18357	-0.189189	-1.64218	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-0.842114	1.0679	-0.33936	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	0.411018	1.39651	-1.00713	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	1.10327	0.146772	-1.06214	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.013357	1.33245	1.09237	0.954772	0.136052	-0.548619	-0.0868626	-0.479074	1.31327	1.05312	-0.620852	0.400477	1.71422	-0.0930402	-0.0660959	-0.408178	0.199598	0.9947	-1.46094	-0.552659	2.5004	-0.193176	-0.0161733	-0.304968	-1.17588	-0.678964	0.909235	1.61008	2.45622	1.56236	6
2466	-0.347565	-1.18357	-0.893446	0.782034	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.39404	1.0679	-0.13051	-1.39761	0.935433	-0.1537	-0.0414655	-0.462026	0.580909	1.22754	-0.844338	0.310198	3.61667	-0.112928	-0.0323592	1.51151	1.10327	1.16327	0.529486	1.18826	2.94082	-0.0485707	-0.0361835	0.298009	0.373919	0.769276	0.954772	1.15657	2.03294	-0.0868626	-0.479074	-0.992519	-1.11102	0.804018	1.08943	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.33922	1.17313	-0.216009	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-0.678964	0.708912	-0.98696	-0.522725	-0.175718	4
2467	-0.347565	-0.104029	0.0455627	0.341268	0.978902	0.478314	-0.135315	-0.0236261	0.0129401	0.997649	0.0709327	-0.54821	-0.386751	0.196913	-0.1537	-0.0414655	0.406516	1.09058	0.382707	-0.681543	-1.27925	-0.571241	-0.112928	-0.0323592	1.51151	1.10327	1.16327	1.00697	-0.14455	-0.645649	-0.0485707	-0.0361835	0.298009	0.0544079	-0.846182	0.110195	0.8164	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	-0.620852	1.26167	-0.345682	-0.0930402	-0.0660959	-0.408178	-1.0357	-0.755742	0.420539	1.13059	-0.355781	-0.193176	-0.0161733	-0.304968	0.430547	0.0131557	-0.69335	-0.640688	-0.522725	-0.175718	5
2468	-0.347565	0.759603	0.984571	-0.98103	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	0.44572	0.81866	0.704888	-0.218274	-0.541607	-0.1537	-0.0414655	-0.75154	0.920691	0.551674	-0.0303618	1.10492	-0.571241	-0.112928	-0.0323592	-0.756858	-0.691745	-0.869731	-0.743811	0.855054	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.49237	-0.396551	0.476226	-0.835459	-0.0868626	-0.479074	-0.8388	-0.492697	0.804018	0.228239	-0.803439	-0.0930402	-0.0660959	-0.408178	0.729013	1.18919	1.17313	0.625616	0.868294	1.10931	-0.0161733	-0.304968	-0.372664	0.0131557	-0.493027	0.398126	2.45622	4.16948	2
2469	-0.347565	0.975511	0.749819	0.561651	-0.268189	-0.411513	-0.135315	-0.0236261	-0.314676	0.813673	0.320175	0.496038	1.12954	-0.0492604	-0.1537	-0.0414655	-0.75154	-1.62767	-0.46213	1.1092	0.945976	-0.571241	-0.112928	-0.0323592	-0.756858	-0.528563	1.16327	1.00697	-0.311151	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.744369	0.123093	0.954772	0.476226	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	0.170742	1.26167	1.02759	-0.0930402	-0.0660959	0.0895778	1.25843	-0.366755	0.608687	1.13059	0.0522439	-0.193176	-0.0161733	-0.304968	0.832152	0.474569	-0.0923803	-0.121281	-0.274479	-0.175718	3
2470	-0.347565	-0.319937	0.0455627	0.782034	1.86968	4.33423	1.76655	-0.0236261	-0.642292	-1.39404	-1.42452	-1.38361	0.792584	3.15099	0.857649	-0.0414655	-0.75154	-1.62767	-1.138	-0.844338	1.10492	1.10392	-0.112928	-0.0323592	-0.756858	-1.50766	-1.37798	0.370324	0.855054	-0.645649	-0.0485707	-0.0361835	0.609374	1.33245	1.09237	0.954772	0.476226	0.3119	-0.0868626	-0.138266	-0.531362	0.743958	0.962337	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.859231	1.18919	-0.708346	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-0.171862	0.705276	-1.89529	-1.1601	-0.522725	-0.175718	7
2471	-0.347565	-1.18357	-1.5977	0.561651	-0.802657	-0.411513	-0.135315	-0.0236261	-0.642292	-1.762	0.569417	-0.757059	-1.39761	0.196913	-0.1537	-0.0414655	-0.75154	-0.098655	1.22754	-1.00713	-0.325581	3.61667	-0.112928	-0.0323592	0.215301	1.10327	0.485606	-0.902973	0.688453	1.56141	-0.0485707	-0.0361835	-0.636088	-0.105347	0.123093	0.616941	1.15657	0.3119	-0.0868626	-0.479074	-0.992519	-1.11102	0.329061	0.744952	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.72821	1.17313	-1.05763	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-1.37108	0.107943	-1.1601	-0.522725	-0.175718	4
2472	0.805856	2.05505	0.749819	-2.08294	-0.980813	-0.411513	-0.135315	-0.0236261	2.30625	0.813673	0.0709327	-0.13051	-1.39761	-0.541607	-0.1537	-0.0414655	1.56457	0.071236	0.213739	0.783614	-1.27925	-0.571241	-0.112928	-0.0323592	-0.432805	-1.34448	-0.700314	0.84781	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.523091	0.616941	-1.56482	-0.835459	-0.0868626	-0.479074	-0.992519	0.434795	0.962337	-1.3219	-0.803439	-0.0930402	-0.0660959	-0.408178	0.552541	1.18919	1.17313	1.13059	1.27632	-0.193176	-0.0161733	-0.304968	1.63536	0.243862	-0.69335	0.571262	1.215	-0.175718	2
2473	-0.347565	-0.535845	0.515067	0.120885	1.69153	2.85118	-0.135315	-0.0236261	-0.642292	-1.57802	-0.926037	-0.54821	1.12954	2.90482	-0.1537	-0.0414655	-0.75154	-1.62767	-1.138	-1.16993	1.10492	0.824729	-0.112928	-0.0323592	-0.756858	-1.18129	-0.869731	-0.107163	1.35486	-0.369767	-0.0485707	-0.0361835	0.609374	1.1727	1.09237	0.954772	1.15657	0.885579	-0.0868626	0.202541	-0.377643	0.589377	0.804018	-1.3219	-0.803439	-0.0930402	-0.0660959	-0.408178	-1.21217	1.18919	-0.520199	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-0.372664	0.474569	-1.89529	-1.1601	-0.522725	-0.175718	7
2474	0.805856	1.19142	0.984571	0.561651	0.266279	-0.411513	-0.135315	-0.0236261	1.3234	0.997649	-0.427552	-0.54821	-0.723704	-0.541607	-0.1537	-0.0414655	-0.75154	1.09058	-0.969032	-1.16993	-1.27925	-0.571241	-0.112928	-0.0323592	-0.432805	1.10327	-0.0226451	-0.743811	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	0.693429	0.446184	0.785856	-1.22464	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	0.170742	-0.116237	-0.803439	-0.0930402	-0.0660959	-0.408178	0.199598	-0.366755	0.796834	-0.047684	-0.763807	-0.193176	-0.0161733	-0.304968	0.631349	0.705276	-0.493027	-0.98696	-0.522725	-0.175718	5
2475	0.805856	0.975511	0.515067	-2.08294	-0.980813	-0.411513	-0.135315	-0.0236261	0.668172	0.997649	0.569417	-0.965909	-1.39761	-0.541607	-0.1537	-0.0414655	0.69603	-0.098655	0.213739	0.132433	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	-1.34448	0.655023	-0.425487	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.744369	1.09237	-1.57896	-1.56482	-0.835459	-0.0868626	-0.479074	-0.0702049	1.05312	-1.25413	-1.14966	-0.345682	-0.0930402	-0.0660959	-0.408178	1.4349	1.18919	1.17313	1.13059	1.68435	-0.193176	-0.0161733	-0.304968	1.83617	0.243862	-0.292703	0.398126	1.46324	-0.175718	2
2476	-0.347565	1.19142	0.280315	-0.760647	-0.980813	-0.411513	-0.135315	-0.0236261	0.995788	0.997649	-0.17831	1.12259	1.29801	0.935433	-0.1537	-0.0414655	1.27506	1.09058	-0.969032	0.295229	1.10492	0.266341	-0.112928	-0.0323592	-0.432805	0.613718	0.824441	0.529486	1.02165	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.584613	1.09237	0.954772	-0.714383	-0.835459	-0.0868626	-0.479074	1.15955	0.434795	0.804018	0.228239	-0.803439	-0.0930402	-0.0660959	1.58284	1.4349	-0.755742	0.044244	0.457291	-0.763807	-0.193176	-0.0161733	0.772566	1.03295	0.935983	0.708912	-0.294417	-0.522725	-0.175718	8
2477	-0.347565	-1.18357	0.280315	-0.540264	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-0.474161	1.0679	0.496038	-1.39761	-0.541607	-0.1537	-0.0414655	0.406516	1.09058	1.56548	1.272	-1.1203	-0.571241	-0.112928	-0.0323592	-0.756858	-1.01811	0.146772	1.00697	-0.644352	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	0.769276	0.954772	-1.05456	-0.835459	-0.0868626	-0.479074	-0.992519	1.2077	1.27897	-0.977426	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.506288	1.18919	1.17313	0.120641	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-0.448258	0.107943	0.744398	-0.274479	-0.175718	1
2478	-0.347565	-1.18357	-1.36295	-0.540264	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	0.0709327	0.287189	-0.0497981	-0.541607	-0.1537	-0.0414655	-0.75154	-1.62767	1.56548	-0.0303618	0.628087	-0.571241	-0.112928	-0.0323592	-0.756858	-0.528563	0.316189	-0.425487	0.355252	-0.645649	-0.0485707	-0.0361835	-0.324723	1.01294	-0.846182	0.448026	0.646313	0.598739	-0.0868626	1.22496	1.46699	1.36229	1.27897	0.744952	0.340953	-0.0930402	-0.0660959	-0.408178	-0.68276	-0.755742	1.17313	-0.047684	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-0.909671	0.909235	0.0518547	-0.522725	-0.175718	4
2479	-0.347565	0.759603	0.515067	-0.98103	-0.802657	-0.411513	-0.135315	-0.0236261	1.3234	0.997649	-0.427552	0.913737	-0.555227	-0.541607	-0.1537	-0.0414655	1.27506	0.920691	-1.138	0.783614	-0.00769154	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	-1.03915	1.00697	-0.644352	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-0.361545	0.616941	-1.56482	-0.835459	-0.0868626	-0.479074	-0.685081	1.36229	-0.462533	-1.49414	-0.574561	-0.0930402	-0.0660959	-0.408178	0.0231264	0.9947	0.608687	1.13059	2.29638	2.4118	-0.0161733	-0.304968	0.430547	0.474569	-0.0923803	-0.121281	1.95973	1.56236	2
2480	-0.347565	-0.535845	0.0455627	-0.099498	-0.802657	-0.411513	-0.135315	-0.0236261	-0.642292	0.261744	0.81866	0.0783391	0.287155	-0.541607	-0.1537	-0.0414655	-0.75154	0.411018	0.0447721	-0.844338	0.945976	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	-1.5474	-1.06214	1.35486	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.49237	0.448026	0.306139	-0.835459	-0.0868626	-0.479074	-0.992519	0.434795	1.12066	-1.3219	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.506288	1.18919	0.420539	-0.047684	0.868294	1.10931	-0.0161733	-0.304968	-0.573467	-0.217551	0.708912	0.917533	3.44921	3.30044	2
2481	-0.347565	-0.751753	-0.189189	0.120885	-0.268189	-0.411513	-0.135315	-0.0236261	-0.642292	0.0777677	0.81866	0.704888	0.455631	-0.541607	-0.1537	-0.0414655	-0.75154	-1.118	0.382707	0.783614	0.469142	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	0.146772	1.00697	1.02165	-0.093885	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.16927	-0.903297	0.646313	1.17242	-0.0868626	-0.479074	-0.0702049	-1.11102	-1.25413	0.056001	1.71422	-0.0930402	-0.0660959	-0.408178	1.08196	0.605713	-0.332051	0.793941	1.07231	-0.193176	-0.0161733	-0.304968	-0.171862	0.705276	0.508589	0.744398	-0.274479	-0.175718	3
2482	-0.347565	-1.18357	-1.36295	-0.319881	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	0.0709327	-1.17476	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	-1.28789	1.22754	-0.844338	-0.484525	-0.571241	-0.112928	-0.0323592	-0.756858	0.450535	-0.361479	-0.902973	1.02165	-0.645649	-0.0485707	-0.0361835	0.298009	1.33245	-0.846182	-0.0587205	0.8164	0.598739	-0.0868626	1.90658	1.46699	1.36229	1.27897	0.572715	0.340953	-0.0930402	-0.0660959	-0.408178	-1.38865	-1.53372	1.17313	-1.39428	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-1.60179	0.508589	-0.98696	-0.522725	-0.175718	4
2483	-0.347565	-1.18357	-0.189189	-0.98103	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	1.0679	-0.54821	-1.06066	-0.541607	-0.1537	-0.0414655	-0.75154	-0.608328	1.56548	0.295229	1.10492	-0.571241	-0.112928	-0.0323592	-0.756858	0.287352	0.146772	0.211161	1.18826	-0.645649	-0.0485707	-0.0361835	0.609374	1.33245	0.446184	0.954772	1.15657	1.7461	-0.0868626	3.26981	1.46699	1.36229	1.27897	0.744952	0.569831	-0.0930402	-0.0660959	0.0895778	-0.68276	0.216726	1.17313	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-0.217551	0.308266	-1.1601	-0.522725	-0.175718	4
2484	-0.347565	-0.751753	0.515067	0.341268	-0.0900333	-0.411513	-0.135315	-0.0236261	-0.642292	-0.474161	1.0679	1.12259	0.287155	-0.541607	-0.1537	-0.0414655	0.985544	1.09058	1.56548	1.4348	-0.166636	-0.571241	-0.112928	-0.0323592	2.15962	1.10327	1.16327	1.00697	-0.810953	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.105347	1.09237	0.954772	-1.22464	-0.835459	-0.0868626	-0.479074	0.237233	1.36229	1.27897	-0.460713	-0.803439	-0.0930402	-0.0660959	-0.408178	0.376069	1.18919	1.17313	0.288966	-0.763807	-0.193176	-0.0161733	-0.304968	-0.573467	0.243862	0.508589	0.0518547	-0.522725	-0.175718	1
2485	-0.347565	-0.535845	0.749819	0.120885	-0.446345	-0.411513	-0.135315	-0.0236261	-0.642292	-0.290185	1.0679	1.12259	-0.555227	-0.541607	-0.1537	-0.0414655	0.117002	0.7508	1.56548	1.4348	-0.484525	-0.571241	-0.112928	-0.0323592	1.51151	1.10327	1.16327	1.00697	-0.810953	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.744369	1.09237	0.954772	-1.05456	-0.835459	-0.0868626	-0.479074	-0.992519	1.36229	1.27897	-0.805188	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.153345	0.9947	1.17313	-0.552659	-0.763807	-0.193176	-0.0161733	-0.304968	0.0289412	0.935983	0.508589	-0.640688	-0.522725	-0.175718	1
2486	-0.347565	-0.104029	0.749819	-0.760647	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	0.813673	1.0679	0.704888	0.624107	-0.541607	-0.1537	-0.0414655	0.69603	0.580909	-0.800065	-1.16993	0.945976	0.266341	-0.112928	-0.0323592	0.863407	0.287352	-1.5474	-1.53962	0.0220507	1.56141	-0.0485707	-0.0361835	1.85484	0.0544079	-1.49237	-1.74787	0.476226	0.598739	-0.0868626	0.543349	1.15955	-1.11102	-1.25413	1.08943	0.112074	-0.0930402	-0.0660959	-0.408178	0.905484	0.411219	0.044244	0.793941	-0.763807	-0.193176	-0.0161733	-0.304968	-0.372664	0.474569	0.708912	-0.467553	-0.522725	-0.175718	0
2487	-0.347565	-1.18357	-0.658694	1.00242	-0.268189	-0.411513	-0.135315	-0.0236261	-0.642292	-0.842114	1.0679	1.12259	-0.723704	-0.541607	-0.1537	-0.0414655	-0.75154	0.241127	1.39651	-1.00713	-1.27925	-0.571241	-0.112928	-0.0323592	-0.756858	0.776901	0.655023	-1.53962	-1.31075	-0.645649	-0.0485707	-0.0361835	-0.636088	1.33245	1.09237	0.954772	-0.0340352	-0.835459	-0.0868626	-0.138266	1.46699	0.743958	0.0124237	0.91719	0.340953	-0.0930402	-0.0660959	-0.408178	0.552541	0.9947	-0.143904	0.962266	1.07231	-0.193176	-0.0161733	-0.304968	-1.17588	-0.448258	0.308266	1.43694	0.222012	-0.175718	6
2488	-0.347565	0.759603	0.280315	-0.98103	-0.980813	-0.411513	-0.135315	-0.0236261	0.0129401	0.997649	0.0709327	0.913737	0.624107	-0.0492604	-0.1537	-0.0414655	1.56457	0.241127	-1.138	-0.518747	1.26387	0.545535	-0.112928	-0.0323592	1.83557	0.613718	-1.37798	-0.266325	1.35486	1.28552	-0.0485707	-0.0361835	-0.324723	1.1727	1.09237	0.448026	0.986487	1.45926	-0.0868626	-0.479074	-0.992519	-0.801861	-1.25413	0.056001	1.9431	-0.0930402	-0.0660959	-0.408178	-0.329817	-0.172261	-0.143904	0.962266	1.07231	-0.193176	-0.0161733	-0.304968	0.0289412	0.935983	0.508589	0.22499	-0.274479	-0.175718	9
2489	1.95928	1.19142	0.515067	0.120885	0.62259	-0.411513	-0.135315	-0.0236261	1.97864	0.44572	-1.42452	-0.33936	0.96106	0.443086	-0.1537	-0.0414655	0.69603	1.09058	-0.293163	-1.00713	0.945976	1.10392	-0.112928	-0.0323592	-0.756858	-0.202197	1.16327	1.00697	0.855054	-0.369767	-0.0485707	-0.0361835	-0.636088	-0.744369	1.09237	0.954772	0.136052	-0.835459	-0.0868626	-0.138266	1.15955	0.280213	-0.145895	0.744952	-0.803439	-0.0930402	-0.0660959	0.0895778	1.4349	-0.950235	-0.520199	1.13059	-0.559794	-0.193176	-0.0161733	-0.304968	1.63536	0.935983	0.909235	0.398126	-0.522725	-0.175718	8
2490	-0.347565	0.111879	0.0455627	0.561651	-0.624501	-0.411513	-0.135315	-0.0236261	-0.314676	0.997649	0.569417	0.496038	0.455631	-0.541607	-0.1537	-0.0414655	-0.75154	-0.778219	-0.631097	0.295229	0.787032	-0.571241	-0.112928	-0.0323592	-0.756858	-1.01811	-0.0226451	1.00697	0.0220507	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.584613	0.446184	0.27911	0.986487	1.17242	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.056001	2.40086	-0.0930402	-0.0660959	-0.408178	-0.68276	-0.366755	-0.708346	0.457291	2.09237	1.10931	-0.0161733	-0.304968	0.0289412	0.935983	0.909235	1.43694	0.470258	-0.175718	3
2491	-0.347565	-0.319937	0.0455627	-0.319881	-0.802657	-0.411513	-0.135315	-0.0236261	-0.314676	0.813673	-0.676794	0.704888	-0.723704	-0.541607	-0.1537	-0.0414655	-0.75154	-0.438437	-0.631097	0.946409	-0.64347	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	1.16327	1.00697	-0.311151	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.16927	-0.903297	0.8164	0.3119	-0.0868626	-0.479074	-0.531362	-1.11102	-1.25413	-0.116237	1.9431	-0.0930402	-0.0660959	-0.408178	1.25843	-0.366755	-0.896494	0.962266	1.07231	-0.193176	-0.0161733	-0.304968	-0.573467	0.243862	0.909235	0.571262	-0.522725	-0.175718	3
2492	-0.347565	0.975511	0.749819	-0.099498	-0.624501	-0.411513	-0.135315	-0.0236261	0.0129401	0.997649	-1.17528	0.704888	0.287155	-0.541607	-0.1537	-0.0414655	0.117002	1.09058	-0.969032	0.295229	1.26387	-0.292047	-0.112928	-0.0323592	-0.756858	0.287352	0.824441	0.84781	1.35486	0.733761	-0.0485707	-0.0361835	-0.636088	-1.06388	-0.846182	-0.903297	0.136052	1.17242	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.400477	1.25647	-0.0930402	-0.0660959	-0.408178	0.199598	-0.366755	-0.143904	0.962266	0.460269	-0.193176	-0.0161733	-0.304968	0.229744	0.705276	0.107943	-0.121281	-0.522725	-0.175718	9
2493	-0.347565	-0.104029	0.749819	-1.64218	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	0.813673	0.569417	0.913737	-1.39761	-0.541607	-0.1537	-0.0414655	-0.172512	0.920691	-0.631097	1.1092	-0.961359	-0.571241	-0.112928	-0.0323592	-0.756858	-1.01811	-1.5474	0.688648	-0.644352	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.22363	-1.16927	0.785856	-1.56482	-0.835459	-0.0868626	-0.479074	-0.992519	0.434795	0.329061	-1.49414	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.329817	1.18919	-0.332051	0.120641	2.09237	-0.193176	-0.0161733	-0.304968	0.229744	0.0131557	0.107943	0.917533	2.45622	0.693323	2
2494	-0.347565	-1.18357	-0.189189	-1.64218	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	0.569417	-1.17476	-1.22913	-0.541607	-0.1537	-0.0414655	-0.75154	-0.94811	1.05858	0.132433	-0.00769154	-0.571241	-0.112928	-0.0323592	-0.756858	0.124169	-0.700314	0.0519993	-0.311151	-0.645649	-0.0485707	-0.0361835	0.298009	1.33245	-0.684636	0.616941	0.476226	0.02506	-0.0868626	2.24739	1.46699	1.36229	1.12066	0.91719	0.569831	-0.0930402	-0.0660959	-0.408178	-0.68276	-0.366755	-0.332051	-1.56261	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-0.909671	-0.493027	-1.1601	-0.522725	-0.175718	4
2495	-0.347565	-0.104029	-0.189189	0.782034	-0.0900333	-0.411513	-0.135315	-0.0236261	-0.642292	0.629697	0.320175	-0.33936	-0.386751	-0.541607	-0.1537	-0.0414655	-0.462026	0.920691	0.382707	-1.00713	-1.27925	-0.571241	-0.112928	-0.0323592	0.539354	1.10327	1.16327	0.688648	-0.977553	-0.645649	-0.0485707	-0.0361835	-0.636088	-0.265103	-1.00773	-0.734382	0.136052	-0.835459	-0.0868626	-0.479074	-0.992519	-1.11102	-1.09581	0.91719	-0.803439	-0.0930402	-0.0660959	-0.408178	-0.506288	0.0222322	0.044244	0.793941	-0.763807	-0.193176	-0.0161733	-0.304968	-0.171862	0.705276	0.909235	0.398126	-0.522725	-0.175718	5
2496	-0.347565	-1.18357	-1.36295	-0.760647	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	0.81866	-1.59246	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	-1.28789	1.22754	-0.844338	0.469142	-0.571241	-0.112928	-0.0323592	-0.756858	-0.0390137	-0.192062	-0.743811	0.355252	-0.645649	-0.0485707	-0.0361835	-0.636088	1.01294	-1.16927	-0.396551	-0.374209	-0.26178	-0.0868626	0.884157	1.46699	0.280213	0.962337	1.26167	1.02759	-0.0930402	-0.0660959	0.587333	0.0231264	0.411219	1.17313	-0.720984	-0.355781	-0.193176	-0.0161733	-0.304968	-1.17588	-1.37108	0.308266	-0.813824	-0.522725	-0.175718	4
2497	-0.347565	-0.751753	-0.893446	0.561651	-0.624501	-0.411513	-0.135315	-0.0236261	-0.642292	-0.290185	1.0679	-0.13051	-1.22913	-0.541607	-0.1537	-0.0414655	-0.462026	1.09058	0.382707	-1.00713	-1.27925	-0.571241	-0.112928	-0.0323592	-0.108752	1.10327	1.16327	0.688648	-0.810953	-0.645649	-0.0485707	-0.0361835	-0.636088	1.1727	0.123093	-0.565467	0.8164	-0.835459	-0.0868626	-0.479074	1.15955	-0.956443	-1.25413	0.744952	0.112074	-0.0930402	-0.0660959	-0.408178	-0.153345	0.0222322	-0.896494	0.962266	0.0522439	-0.193176	-0.0161733	-0.304968	-1.17588	-0.678964	0.909235	0.917533	-0.522725	-0.175718	6
2498	-0.347565	-1.18357	-2.30196	-0.540264	-0.980813	-0.411513	-0.135315	-0.0236261	-0.642292	-1.94597	-1.67376	-0.13051	-1.39761	-0.541607	-0.1537	-0.0414655	-0.75154	-1.62767	0.889609	-0.518747	-0.00769154	-0.571241	-0.112928	-0.0323592	-0.756858	-0.854928	0.485606	-0.584649	0.855054	-0.645649	-0.0485707	-0.0361835	-0.636088	0.373919	-0.199999	-0.396551	0.136052	-0.835459	-0.0868626	1.90658	1.46699	0.89854	1.27897	1.08943	-0.345682	-0.0930402	-0.0660959	2.57836	0.376069	0.216726	1.17313	-0.216009	-0.763807	-0.193176	-0.0161733	-0.304968	-1.17588	-1.8325	0.308266	-1.1601	-0.522725	-0.175718	4
2499	-0.347565	1.19142	-0.423942	-0.98103	-0.268189	-0.411513	-0.135315	-0.0236261	0.0129401	0.813673	-0.926037	1.12259	1.29801	-0.0492604	-0.1537	-0.0414655	1.85409	0.241127	-1.138	0.132433	1.26387	-0.292047	-0.112928	-0.0323592	0.863407	1.10327	-0.0226451	0.84781	1.35486	1.00964	-0.0485707	-0.0361835	-0.636088	-0.424858	0.123093	-1.07221	0.476226	1.45926	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	0.228239	1.25647	-0.0930402	-0.0660959	-0.408178	-0.329817	-0.561248	0.044244	0.962266	0.256257	-0.193176	-0.0161733	0.772566	1.23376	0.705276	0.107943	-0.640688	-0.522725	-0.175718	9
2500	-0.347565	0.543695	0.515067	-0.760647	-0.980813	-0.411513	-0.135315	-0.0236261	1.3234	0.813673	0.0709327	0.913737	-0.723704	-0.541607	-0.1537	-0.0414655	0.985544	-0.268546	-1.138	0.620819	-0.00769154	-0.571241	-0.112928	-0.0323592	-0.756858	-1.50766	0.824441	1.00697	0.0220507	-0.645649	-0.0485707	-0.0361835	-0.636088	-1.06388	0.284638	-0.0587205	0.986487	0.885579	-0.0868626	-0.479074	-0.992519	-1.11102	-1.25413	-0.116237	1.9431	-0.0930402	-0.0660959	-0.408178	-0.153345	-0.366755	-0.708346	0.625616	2.09237	-0.193176	-0.0161733	-0.304968	1.23376	0.474569	0.909235	1.09067	-0.274479	-0.175718	3
2501	-0.347565	-0.751753	0.0455627	0.561651	-0.802657	-0.411513	-0.135315	-0.0236261	-0.642292	0.44572	1.0679	0.287189	0.624107	-0.541607	-0.1537	-0.0414655	-0.462026	1.09058	-0.293163	-1.16993	1.10492	0.545535	-0.112928	-0.0323592	0.215301	1.10327	-1.03915	-1.53962	0.521853	1.28552	-0.0485707	-0.0361835	1.23211	0.693429	-1.49237	-1.74787	0.476226	0.598739	-0.0868626	0.884157	1.46699	-0.647279	-0.937489	1.08943	0.79871	-0.0930402	-0.0660959	-0.408178	1.25843	0.411219	0.796834	0.625616	-0.559794	-0.193176	-0.0161733	-0.304968	-0.372664	0.705276	0.308266	-0.813824	-0.522725	-0.175718	0
