	f1	f2	f3	f4	f5	f6	clase
14834	-0.116558	1.23702	-1.5429	1.52782	1.28713	0.688578	13
14835	-0.116558	1.23702	-1.5429	1.52782	1.28713	1.13334	13
14836	-0.116558	1.23702	-1.10776	-1.53869	-0.0114167	-0.645712	13
14837	-0.116558	1.23702	-1.10776	-1.53869	-0.0114167	0.243815	13
14838	-0.116558	1.23702	-1.10776	-1.53869	0.421431	-0.645712	13
14839	-0.116558	1.23702	-1.10776	-1.53869	0.854279	-0.645712	13
14840	-0.116558	1.23702	-1.10776	-1.53869	0.854279	-0.200949	13
14841	-0.116558	1.23702	-1.10776	-1.53869	0.854279	0.243815	13
14842	-0.116558	1.23702	-1.10776	-1.53869	0.854279	0.688578	13
14843	-0.116558	1.23702	-1.10776	-1.53869	0.854279	1.13334	13
14844	-0.116558	1.23702	-1.10776	-1.10062	-0.0114167	-0.645712	13
14845	-0.116558	1.23702	-1.10776	-1.10062	-0.0114167	0.243815	13
14846	-0.116558	1.23702	-1.10776	-1.10062	0.421431	-0.645712	13
14847	-0.116558	1.23702	-1.10776	-1.10062	0.854279	-0.645712	13
14848	-0.116558	1.23702	-1.10776	-1.10062	0.854279	-0.200949	13
14849	-0.116558	1.23702	-1.10776	-1.10062	0.854279	0.243815	13
14850	-0.116558	1.23702	-1.10776	-1.10062	0.854279	0.688578	13
14851	-0.116558	1.23702	-1.10776	-1.10062	0.854279	1.13334	13
14852	-0.116558	1.23702	-1.10776	-1.10062	1.28713	-0.200949	13
14853	-0.116558	1.23702	-1.10776	-1.10062	1.28713	0.243815	13
14854	-0.116558	1.23702	-1.10776	-1.10062	1.28713	0.688578	13
14855	-0.116558	1.23702	-1.10776	-0.662544	-0.0114167	-0.645712	13
14856	-0.116558	1.23702	-1.10776	-0.662544	0.421431	-0.645712	13
14857	-0.116558	1.23702	-1.10776	-0.662544	0.854279	-0.645712	13
14858	-0.116558	1.23702	-1.10776	-0.662544	0.854279	-0.200949	13
14859	-0.116558	1.23702	-1.10776	-0.662544	0.854279	0.243815	13
14860	-0.116558	1.23702	-1.10776	-0.662544	0.854279	0.688578	13
14861	-0.116558	1.23702	-1.10776	-0.662544	1.28713	-0.200949	13
14862	-0.116558	1.23702	-1.10776	-0.662544	1.28713	0.243815	13
14863	-0.116558	1.23702	-1.10776	-0.662544	1.28713	0.688578	13
14864	-0.116558	1.23702	-1.10776	-0.662544	1.28713	1.13334	13
14865	-0.116558	1.23702	-1.10776	-0.22447	0.854279	-0.200949	13
14866	-0.116558	1.23702	-1.10776	-0.22447	0.854279	0.243815	13
14867	-0.116558	1.23702	-1.10776	-0.22447	0.854279	0.688578	13
14868	-0.116558	1.23702	-1.10776	-0.22447	1.28713	-0.200949	13
14869	-0.116558	1.23702	-1.10776	-0.22447	1.28713	0.243815	13
14870	-0.116558	1.23702	-1.10776	-0.22447	1.28713	0.688578	13
14871	-0.116558	1.23702	-1.10776	-0.22447	1.28713	1.13334	13
14872	-0.116558	1.23702	-1.10776	0.213603	0.421431	0.243815	13
14873	-0.116558	1.23702	-1.10776	0.213603	0.854279	0.243815	13
14874	-0.116558	1.23702	-1.10776	0.213603	0.854279	0.688578	13
14875	-0.116558	1.23702	-1.10776	0.651676	-0.0114167	-0.645712	13
14876	-0.116558	1.23702	-1.10776	0.651676	0.421431	-0.645712	13
14877	-0.116558	1.23702	-1.10776	0.651676	0.854279	-0.645712	13
14878	-0.116558	1.23702	-1.10776	0.651676	0.854279	0.243815	13
14879	-0.116558	1.23702	-1.10776	1.08975	-0.0114167	-0.645712	13
14880	-0.116558	1.23702	-1.10776	1.08975	0.421431	-0.645712	13
14881	-0.116558	1.23702	-1.10776	1.08975	0.854279	-0.645712	13
14882	-0.116558	1.23702	-1.10776	1.08975	0.854279	-0.200949	13
14883	-0.116558	1.23702	-1.10776	1.08975	0.854279	0.243815	13
14884	-0.116558	1.23702	-1.10776	1.08975	0.854279	0.688578	13
14885	-0.116558	1.23702	-1.10776	1.08975	1.28713	-0.200949	13
14886	-0.116558	1.23702	-1.10776	1.08975	1.28713	0.243815	13
14887	-0.116558	1.23702	-1.10776	1.08975	1.28713	0.688578	13
14888	-0.116558	1.23702	-1.10776	1.08975	1.28713	1.13334	13
14889	-0.116558	1.23702	-1.10776	1.52782	-0.0114167	-0.645712	13
14890	-0.116558	1.23702	-1.10776	1.52782	0.421431	-0.645712	13
14891	-0.116558	1.23702	-1.10776	1.52782	0.854279	-0.645712	13
14892	-0.116558	1.23702	-1.10776	1.52782	0.854279	-0.200949	13
14893	-0.116558	1.23702	-1.10776	1.52782	0.854279	0.243815	13
14894	-0.116558	1.23702	-1.10776	1.52782	0.854279	0.688578	13
14895	-0.116558	1.23702	-1.10776	1.52782	1.28713	0.243815	13
14896	-0.116558	1.23702	-1.10776	1.52782	1.28713	0.688578	13
14897	-0.116558	1.23702	-1.10776	1.52782	1.28713	1.13334	13
14898	-0.116558	1.23702	-0.672625	-1.53869	0.854279	-0.645712	13
14899	-0.116558	1.23702	-0.672625	-1.53869	0.854279	-0.200949	13
14900	-0.116558	1.23702	-0.672625	-1.53869	0.854279	0.243815	13
14901	-0.116558	1.23702	-0.672625	-1.53869	0.854279	0.688578	13
14902	-0.116558	1.23702	-0.672625	-1.53869	0.854279	1.13334	13
14903	-0.116558	1.23702	-0.672625	-1.10062	0.854279	-0.645712	13
14904	-0.116558	1.23702	-0.672625	-1.10062	0.854279	-0.200949	13
14905	-0.116558	1.23702	-0.672625	-1.10062	0.854279	0.243815	13
14906	-0.116558	1.23702	-0.672625	-1.10062	0.854279	0.688578	13
14907	-0.116558	1.23702	-0.672625	-1.10062	0.854279	1.13334	13
14908	-0.116558	1.23702	-0.672625	-1.10062	1.28713	-0.645712	13
14909	-0.116558	1.23702	-0.672625	-1.10062	1.28713	-0.200949	13
14910	-0.116558	1.23702	-0.672625	-1.10062	1.28713	0.243815	13
14911	-0.116558	1.23702	-0.672625	-1.10062	1.28713	0.688578	13
14912	-0.116558	1.23702	-0.672625	-0.22447	0.854279	-0.200949	13
14913	-0.116558	1.23702	-0.672625	-0.22447	0.854279	0.243815	13
14914	-0.116558	1.23702	-0.672625	-0.22447	0.854279	0.688578	13
14915	-0.116558	1.23702	-0.672625	-0.22447	1.28713	-0.200949	13
14916	-0.116558	1.23702	-0.672625	-0.22447	1.28713	0.243815	13
14917	-0.116558	1.23702	-0.672625	-0.22447	1.28713	0.688578	13
14918	-0.116558	1.23702	-0.672625	-0.22447	1.28713	1.13334	13
14919	-0.116558	1.23702	-0.672625	0.213603	0.421431	0.243815	13
14920	-0.116558	1.23702	-0.672625	0.213603	0.854279	0.243815	13
14921	-0.116558	1.23702	-0.672625	0.213603	0.854279	0.688578	13
14922	-0.116558	1.23702	-0.672625	0.651676	-0.0114167	-0.645712	13
14923	-0.116558	1.23702	-0.672625	0.651676	0.421431	-0.645712	13
14924	-0.116558	1.23702	-0.672625	0.651676	0.854279	-0.645712	13
14925	-0.116558	1.23702	-0.672625	0.651676	0.854279	0.243815	13
14926	-0.116558	1.23702	-0.672625	1.08975	-0.0114167	-0.645712	13
14927	-0.116558	1.23702	-0.672625	1.08975	0.421431	-0.645712	13
14928	-0.116558	1.23702	-0.672625	1.08975	0.854279	-0.645712	13
14929	-0.116558	1.23702	-0.672625	1.08975	1.28713	-0.200949	13
14930	-0.116558	1.23702	-0.672625	1.52782	-0.0114167	-0.645712	13
14931	-0.116558	1.23702	-0.672625	1.52782	0.421431	-0.645712	13
14932	-0.116558	1.23702	-0.672625	1.52782	0.854279	-0.645712	13
14933	-0.116558	1.23702	-0.672625	1.52782	0.854279	-0.200949	13
14934	-0.116558	1.23702	-0.672625	1.52782	0.854279	0.243815	13
14935	-0.116558	1.23702	-0.672625	1.52782	0.854279	0.688578	13
14936	-0.116558	1.23702	-0.672625	1.52782	1.28713	0.243815	13
14937	-0.116558	1.23702	-0.672625	1.52782	1.28713	0.688578	13
14938	-0.116558	1.23702	-0.672625	1.52782	1.28713	1.13334	13
14939	-0.116558	1.23702	-0.237484	-1.53869	0.854279	-0.645712	13
14940	-0.116558	1.23702	-0.237484	-1.53869	0.854279	-0.200949	13
14941	-0.116558	1.23702	-0.237484	-1.53869	0.854279	0.243815	13
14942	-0.116558	1.23702	-0.237484	-1.53869	0.854279	0.688578	13
14943	-0.116558	1.23702	-0.237484	-1.53869	0.854279	1.13334	13
14944	-0.116558	1.23702	-0.237484	-1.10062	0.854279	-0.645712	13
14945	-0.116558	1.23702	-0.237484	-1.10062	0.854279	-0.200949	13
14946	-0.116558	1.23702	-0.237484	-1.10062	0.854279	0.243815	13
14947	-0.116558	1.23702	-0.237484	-1.10062	0.854279	0.688578	13
14948	-0.116558	1.23702	-0.237484	-1.10062	0.854279	1.13334	13
14949	-0.116558	1.23702	-0.237484	-1.10062	1.28713	-0.200949	13
14950	-0.116558	1.23702	-0.237484	-1.10062	1.28713	0.243815	13
14951	-0.116558	1.23702	-0.237484	-1.10062	1.28713	0.688578	13
14952	-0.116558	1.23702	-0.237484	-0.662544	0.854279	-0.645712	13
14953	-0.116558	1.23702	-0.237484	-0.662544	0.854279	-0.200949	13
14954	-0.116558	1.23702	-0.237484	-0.662544	0.854279	0.243815	13
14955	-0.116558	1.23702	-0.237484	-0.662544	0.854279	0.688578	13
14956	-0.116558	1.23702	-0.237484	-0.662544	0.854279	1.13334	13
14957	-0.116558	1.23702	-0.237484	-0.662544	1.28713	-0.200949	13
14958	-0.116558	1.23702	-0.237484	-0.662544	1.28713	0.243815	13
14959	-0.116558	1.23702	-0.237484	-0.662544	1.28713	0.688578	13
14960	-0.116558	1.23702	-0.237484	-0.662544	1.28713	1.13334	13
14961	-0.116558	1.23702	-0.237484	-0.22447	-0.0114167	-0.200949	13
14962	-0.116558	1.23702	-0.237484	-0.22447	-0.0114167	0.243815	13
14963	-0.116558	1.23702	-0.237484	-0.22447	0.421431	-0.200949	13
14964	-0.116558	1.23702	-0.237484	-0.22447	0.421431	0.243815	13
14965	-0.116558	1.23702	-0.237484	-0.22447	0.421431	0.688578	13
14966	-0.116558	1.23702	-0.237484	-0.22447	0.854279	-0.200949	13
14967	-0.116558	1.23702	-0.237484	-0.22447	0.854279	0.243815	13
14968	-0.116558	1.23702	-0.237484	-0.22447	0.854279	0.688578	13
14969	-0.116558	1.23702	-0.237484	-0.22447	0.854279	1.13334	13
14970	-0.116558	1.23702	-0.237484	-0.22447	1.28713	-0.200949	13
14971	-0.116558	1.23702	-0.237484	-0.22447	1.28713	0.243815	13
14972	-0.116558	1.23702	-0.237484	-0.22447	1.28713	0.688578	13
14973	-0.116558	1.23702	-0.237484	-0.22447	1.28713	1.13334	13
14974	-0.116558	1.23702	-0.237484	0.651676	0.854279	-0.645712	13
14975	-0.116558	1.23702	-0.237484	0.651676	0.854279	-0.200949	13
14976	-0.116558	1.23702	-0.237484	0.651676	0.854279	0.243815	13
14977	-0.116558	1.23702	-0.237484	0.651676	0.854279	0.688578	13
14978	-0.116558	1.23702	-0.237484	0.651676	1.28713	-0.200949	13
14979	-0.116558	1.23702	-0.237484	0.651676	1.28713	0.243815	13
14980	-0.116558	1.23702	-0.237484	0.651676	1.28713	0.688578	13
14981	-0.116558	1.23702	-0.237484	1.08975	0.854279	-0.645712	13
14982	-0.116558	1.23702	-0.237484	1.08975	0.854279	-0.200949	13
14983	-0.116558	1.23702	-0.237484	1.08975	0.854279	0.243815	13
14984	-0.116558	1.23702	-0.237484	1.08975	0.854279	0.688578	13
14985	-0.116558	1.23702	-0.237484	1.08975	1.28713	-0.200949	13
14986	-0.116558	1.23702	-0.237484	1.08975	1.28713	0.243815	13
14987	-0.116558	1.23702	-0.237484	1.08975	1.28713	0.688578	13
14988	-0.116558	1.23702	-0.237484	1.08975	1.28713	1.13334	13
14989	-0.116558	1.23702	-0.237484	1.52782	0.854279	-0.645712	13
14990	-0.116558	1.23702	-0.237484	1.52782	0.854279	-0.200949	13
14991	-0.116558	1.23702	-0.237484	1.52782	0.854279	0.243815	13
14992	-0.116558	1.23702	-0.237484	1.52782	0.854279	0.688578	13
14993	-0.116558	1.23702	-0.237484	1.52782	1.28713	0.243815	13
14994	-0.116558	1.23702	-0.237484	1.52782	1.28713	0.688578	13
14995	-0.116558	1.23702	-0.237484	1.52782	1.28713	1.13334	13
14996	-0.116558	1.23702	0.197656	-1.53869	-0.0114167	-0.645712	13
14997	-0.116558	1.23702	0.197656	-1.53869	-0.0114167	-0.200949	13
14998	-0.116558	1.23702	0.197656	-1.53869	-0.0114167	0.243815	13
14999	-0.116558	1.23702	0.197656	-1.53869	0.421431	-0.645712	13
15000	-0.116558	1.23702	0.197656	-1.53869	0.421431	0.243815	13
15001	-0.116558	1.23702	0.197656	-1.53869	0.854279	-0.645712	13
15002	-0.116558	1.23702	0.197656	-1.53869	0.854279	-0.200949	13
15003	-0.116558	1.23702	0.197656	-1.53869	0.854279	0.243815	13
15004	-0.116558	1.23702	0.197656	-1.53869	0.854279	0.688578	13
15005	-0.116558	1.23702	0.197656	-1.53869	0.854279	1.13334	13
15006	-0.116558	1.23702	0.197656	-1.10062	-0.0114167	-0.200949	13
15007	-0.116558	1.23702	0.197656	-1.10062	-0.0114167	0.243815	13
15008	-0.116558	1.23702	0.197656	-1.10062	0.421431	0.243815	13
15009	-0.116558	1.23702	0.197656	-1.10062	0.854279	-0.645712	13
15010	-0.116558	1.23702	0.197656	-1.10062	0.854279	-0.200949	13
15011	-0.116558	1.23702	0.197656	-1.10062	0.854279	0.243815	13
15012	-0.116558	1.23702	0.197656	-1.10062	0.854279	0.688578	13
15013	-0.116558	1.23702	0.197656	-1.10062	0.854279	1.13334	13
15014	-0.116558	1.23702	0.197656	-0.662544	-0.0114167	0.243815	13
15015	-0.116558	1.23702	0.197656	-0.662544	0.421431	0.243815	13
15016	-0.116558	1.23702	0.197656	-0.662544	0.854279	-0.645712	13
15017	-0.116558	1.23702	0.197656	-0.662544	0.854279	-0.200949	13
15018	-0.116558	1.23702	0.197656	-0.662544	0.854279	0.243815	13
15019	-0.116558	1.23702	0.197656	-0.662544	0.854279	0.688578	13
15020	-0.116558	1.23702	0.197656	-0.662544	0.854279	1.13334	13
15021	-0.116558	1.23702	0.197656	0.651676	-0.0114167	-0.645712	13
15022	-0.116558	1.23702	0.197656	0.651676	0.421431	-0.645712	13
15023	-0.116558	1.23702	0.197656	0.651676	0.854279	-0.645712	13
15024	-0.116558	1.23702	0.197656	1.08975	-0.0114167	-0.645712	13
15025	-0.116558	1.23702	0.197656	1.08975	-0.0114167	-0.200949	13
15026	-0.116558	1.23702	0.197656	1.08975	0.421431	-0.645712	13
15027	-0.116558	1.23702	0.197656	1.08975	0.421431	0.243815	13
15028	-0.116558	1.23702	0.197656	1.08975	0.854279	-0.645712	13
15029	-0.116558	1.23702	0.197656	1.08975	0.854279	-0.200949	13
15030	-0.116558	1.23702	0.197656	1.08975	0.854279	0.243815	13
15031	-0.116558	1.23702	0.197656	1.08975	0.854279	0.688578	13
15032	-0.116558	1.23702	0.197656	1.52782	-0.0114167	-0.645712	13
15033	-0.116558	1.23702	0.197656	1.52782	-0.0114167	-0.200949	13
15034	-0.116558	1.23702	0.197656	1.52782	0.421431	-0.645712	13
15035	-0.116558	1.23702	0.197656	1.52782	0.421431	0.243815	13
15036	-0.116558	1.23702	0.197656	1.52782	0.854279	-0.645712	13
15037	-0.116558	1.23702	0.197656	1.52782	0.854279	-0.200949	13
15038	-0.116558	1.23702	0.197656	1.52782	0.854279	0.243815	13
15039	-0.116558	1.23702	0.197656	1.52782	0.854279	0.688578	13
15040	-0.116558	1.23702	0.632796	0.651676	-0.0114167	-1.09048	13
15041	-0.116558	1.23702	0.632796	0.651676	0.421431	-1.09048	13
15042	-0.116558	1.23702	0.632796	1.08975	-0.0114167	-1.09048	13
15043	-0.116558	1.23702	0.632796	1.08975	0.421431	-1.09048	13
15044	-0.116558	1.23702	0.632796	1.52782	-0.0114167	-1.09048	13
15045	-0.116558	1.23702	0.632796	1.52782	0.421431	-1.09048	13
15046	-0.116558	1.23702	1.06794	-1.53869	0.854279	-0.645712	13
15047	-0.116558	1.23702	1.06794	-1.53869	0.854279	-0.200949	13
15048	-0.116558	1.23702	1.06794	-1.53869	0.854279	0.243815	13
15049	-0.116558	1.23702	1.06794	-1.53869	0.854279	0.688578	13
15050	-0.116558	1.23702	1.06794	-1.53869	0.854279	1.13334	13
15051	-0.116558	1.23702	1.06794	-1.10062	0.854279	0.243815	13
15052	-0.116558	1.23702	1.06794	-1.10062	0.854279	0.688578	13
15053	-0.116558	1.23702	1.06794	-1.10062	0.854279	1.13334	13
15054	-0.116558	1.23702	1.06794	-0.22447	0.854279	1.13334	13
15055	-0.116558	1.23702	1.06794	0.213603	-0.0114167	-0.645712	13
15056	-0.116558	1.23702	1.06794	0.213603	-0.0114167	-0.200949	13
15057	-0.116558	1.23702	1.06794	0.213603	-0.0114167	0.243815	13
15058	-0.116558	1.23702	1.06794	0.213603	0.421431	-0.645712	13
15059	-0.116558	1.23702	1.06794	0.213603	0.854279	-0.645712	13
15060	-0.116558	1.23702	1.06794	0.213603	0.854279	1.13334	13
15061	-0.116558	1.23702	1.06794	0.651676	-0.0114167	-1.09048	13
15062	-0.116558	1.23702	1.06794	0.651676	0.421431	-1.09048	13
15063	-0.116558	1.23702	1.06794	0.651676	0.854279	-1.09048	13
15064	-0.116558	1.23702	1.06794	1.08975	0.854279	-0.645712	13
15065	-0.116558	1.23702	1.06794	1.52782	0.854279	-0.645712	13
15066	-0.116558	1.23702	1.06794	1.52782	0.854279	-0.200949	13
15067	-0.116558	1.23702	1.06794	1.52782	0.854279	0.243815	13
15068	-0.116558	1.23702	1.50308	-1.53869	-0.0114167	-0.645712	13
15069	-0.116558	1.23702	1.50308	-1.53869	-0.0114167	0.243815	13
15070	-0.116558	1.23702	1.50308	-1.53869	0.421431	-0.645712	13
15071	-0.116558	1.23702	1.50308	-1.53869	0.854279	-0.645712	13
15072	-0.116558	1.23702	1.50308	-1.53869	0.854279	-0.200949	13
15073	-0.116558	1.23702	1.50308	-1.53869	0.854279	0.243815	13
15074	-0.116558	1.23702	1.50308	-1.53869	0.854279	0.688578	13
15075	-0.116558	1.23702	1.50308	-1.53869	0.854279	1.13334	13
15076	-0.116558	1.23702	1.50308	-1.10062	-0.0114167	-0.645712	13
15077	-0.116558	1.23702	1.50308	-1.10062	-0.0114167	0.243815	13
15078	-0.116558	1.23702	1.50308	-1.10062	0.421431	-1.09048	13
15079	-0.116558	1.23702	1.50308	-1.10062	0.421431	-0.645712	13
15080	-0.116558	1.23702	1.50308	-1.10062	0.854279	-0.200949	13
15081	-0.116558	1.23702	1.50308	-1.10062	0.854279	0.243815	13
15082	-0.116558	1.23702	1.50308	-1.10062	0.854279	0.688578	13
15083	-0.116558	1.23702	1.50308	-1.10062	0.854279	1.13334	13
15084	-0.116558	1.23702	1.50308	-1.10062	1.28713	-0.200949	13
15085	-0.116558	1.23702	1.50308	-1.10062	1.28713	0.243815	13
15086	-0.116558	1.23702	1.50308	-1.10062	1.28713	0.688578	13
15087	-0.116558	1.23702	1.50308	-0.662544	-0.0114167	-0.645712	13
15088	-0.116558	1.23702	1.50308	-0.662544	0.854279	1.13334	13
15089	-0.116558	1.23702	1.50308	-0.662544	1.28713	0.688578	13
15090	-0.116558	1.23702	1.50308	-0.662544	1.28713	1.13334	13
15091	-0.116558	1.23702	1.50308	-0.22447	0.854279	0.688578	13
15092	-0.116558	1.23702	1.50308	-0.22447	0.854279	1.13334	13
15093	-0.116558	1.23702	1.50308	-0.22447	1.28713	0.688578	13
15094	-0.116558	1.23702	1.50308	-0.22447	1.28713	1.13334	13
15095	-0.116558	1.23702	1.50308	0.213603	-0.0114167	0.243815	13
15096	-0.116558	1.23702	1.50308	0.213603	0.421431	0.243815	13
15097	-0.116558	1.23702	1.50308	0.213603	0.854279	1.13334	13
15098	-0.116558	1.23702	1.50308	0.651676	-0.0114167	-0.645712	13
15099	-0.116558	1.23702	1.50308	0.651676	0.421431	-1.09048	13
15100	-0.116558	1.23702	1.50308	0.651676	0.421431	-0.645712	13
15101	-0.116558	1.23702	1.50308	0.651676	0.854279	-1.09048	13
15102	-0.116558	1.23702	1.50308	0.651676	0.854279	-0.645712	13
15103	-0.116558	1.23702	1.50308	0.651676	1.28713	-1.09048	13
15104	-0.116558	1.23702	1.50308	0.651676	1.28713	-0.645712	13
15105	-0.116558	1.23702	1.50308	1.08975	-0.0114167	-0.645712	13
15106	-0.116558	1.23702	1.50308	1.08975	0.421431	-0.645712	13
15107	-0.116558	1.23702	1.50308	1.08975	0.854279	-0.645712	13
15108	-0.116558	1.23702	1.50308	1.08975	1.28713	-0.645712	13
15109	-0.116558	1.23702	1.50308	1.08975	1.28713	-0.200949	13
15110	-0.116558	1.23702	1.50308	1.52782	-0.0114167	-0.645712	13
15111	-0.116558	1.23702	1.50308	1.52782	-0.0114167	0.243815	13
15112	-0.116558	1.23702	1.50308	1.52782	0.421431	-0.645712	13
15113	-0.116558	1.23702	1.50308	1.52782	0.854279	-0.645712	13
15114	-0.116558	1.23702	1.50308	1.52782	0.854279	-0.200949	13
15115	-0.116558	1.23702	1.50308	1.52782	0.854279	0.243815	13
15116	-0.116558	1.23702	1.50308	1.52782	1.28713	0.243815	13
15117	0.950722	-0.921841	-1.5429	-1.53869	-1.74281	-0.645712	13
15118	0.950722	-0.921841	-1.5429	-1.53869	-1.74281	-0.200949	13
15119	0.950722	-0.921841	-1.5429	-1.53869	-1.74281	0.243815	13
15120	0.950722	-0.921841	-1.5429	-1.53869	-1.74281	0.688578	13
15121	0.950722	-0.921841	-1.5429	-1.53869	-1.74281	1.13334	13
15122	0.950722	-0.921841	-1.5429	-1.53869	-1.74281	1.5781	13
15123	0.950722	-0.921841	-1.5429	-1.53869	0.421431	-1.09048	13
15124	0.950722	-0.921841	-1.5429	-1.10062	-1.74281	-0.200949	13
15125	0.950722	-0.921841	-1.5429	-1.10062	-1.74281	0.243815	13
15126	0.950722	-0.921841	-1.5429	-1.10062	-1.74281	0.688578	13
15127	0.950722	-0.921841	-1.5429	-1.10062	-1.74281	1.13334	13
15128	0.950722	-0.921841	-1.5429	-1.10062	-1.74281	1.5781	13
15129	0.950722	-0.921841	-1.5429	-1.10062	-1.30996	1.5781	13
15130	0.950722	-0.921841	-1.5429	-1.10062	0.421431	-1.09048	13
15131	0.950722	-0.921841	-1.5429	-1.10062	1.28713	-0.645712	13
15132	0.950722	-0.921841	-1.5429	-1.10062	1.28713	-0.200949	13
15133	0.950722	-0.921841	-1.5429	-1.10062	1.28713	0.243815	13
15134	0.950722	-0.921841	-1.5429	-1.10062	1.28713	0.688578	13
15135	0.950722	-0.921841	-1.5429	-1.10062	1.28713	1.13334	13
15136	0.950722	-0.921841	-1.5429	-1.10062	1.28713	1.5781	13
15137	0.950722	-0.921841	-1.5429	-0.662544	-1.30996	1.5781	13
15138	0.950722	-0.921841	-1.5429	-0.662544	0.854279	1.5781	13
15139	0.950722	-0.921841	-1.5429	-0.662544	1.28713	0.688578	13
15140	0.950722	-0.921841	-1.5429	-0.662544	1.28713	1.13334	13
15141	0.950722	-0.921841	-1.5429	-0.662544	1.28713	1.5781	13
15142	0.950722	-0.921841	-1.5429	-0.22447	-1.74281	1.13334	13
15143	0.950722	-0.921841	-1.5429	-0.22447	-1.30996	1.5781	13
15144	0.950722	-0.921841	-1.5429	-0.22447	0.854279	1.5781	13
15145	0.950722	-0.921841	-1.5429	0.213603	-1.74281	-1.09048	13
15146	0.950722	-0.921841	-1.5429	0.213603	-1.74281	1.5781	13
15147	0.950722	-0.921841	-1.5429	0.213603	-1.30996	-1.09048	13
15148	0.950722	-0.921841	-1.5429	0.213603	-0.0114167	-0.200949	13
15149	0.950722	-0.921841	-1.5429	0.213603	0.421431	-1.09048	13
15150	0.950722	-0.921841	-1.5429	0.213603	0.854279	-0.645712	13
15151	0.950722	-0.921841	-1.5429	0.213603	0.854279	-0.200949	13
15152	0.950722	-0.921841	-1.5429	0.213603	1.28713	1.5781	13
15153	0.950722	-0.921841	-1.5429	0.651676	-1.74281	-1.09048	13
15154	0.950722	-0.921841	-1.5429	0.651676	-1.74281	-0.645712	13
15155	0.950722	-0.921841	-1.5429	0.651676	-1.30996	-1.09048	13
15156	0.950722	-0.921841	-1.5429	0.651676	-0.0114167	1.13334	13
15157	0.950722	-0.921841	-1.5429	0.651676	-0.0114167	1.5781	13
15158	0.950722	-0.921841	-1.5429	0.651676	0.421431	-1.09048	13
15159	0.950722	-0.921841	-1.5429	0.651676	0.421431	1.13334	13
15160	0.950722	-0.921841	-1.5429	0.651676	0.421431	1.5781	13
15161	0.950722	-0.921841	-1.5429	0.651676	0.854279	1.13334	13
15162	0.950722	-0.921841	-1.5429	0.651676	0.854279	1.5781	13
15163	0.950722	-0.921841	-1.5429	0.651676	1.28713	1.13334	13
15164	0.950722	-0.921841	-1.5429	0.651676	1.28713	1.5781	13
15165	0.950722	-0.921841	-1.5429	1.08975	-1.74281	-0.645712	13
15166	0.950722	-0.921841	-1.5429	1.08975	-1.74281	-0.200949	13
15167	0.950722	-0.921841	-1.5429	1.08975	-1.30996	-1.09048	13
15168	0.950722	-0.921841	-1.5429	1.08975	0.421431	-1.09048	13
15169	0.950722	-0.921841	-1.5429	1.08975	1.28713	-0.645712	13
15170	0.950722	-0.921841	-1.5429	1.08975	1.28713	-0.200949	13
15171	0.950722	-0.921841	-1.5429	1.52782	-1.74281	-0.645712	13
15172	0.950722	-0.921841	-1.5429	1.52782	-1.74281	-0.200949	13
15173	0.950722	-0.921841	-1.5429	1.52782	-1.74281	0.243815	13
15174	0.950722	-0.921841	-1.5429	1.52782	-1.30996	-1.09048	13
15175	0.950722	-0.921841	-1.5429	1.52782	0.421431	-1.09048	13
15176	0.950722	-0.921841	-1.5429	1.52782	1.28713	-0.645712	13
15177	0.950722	-0.921841	-1.5429	1.52782	1.28713	-0.200949	13
15178	0.950722	-0.921841	-1.5429	1.52782	1.28713	0.243815	13
15179	0.950722	-0.921841	-1.10776	-1.10062	-1.30996	1.5781	13
15180	0.950722	-0.921841	-1.10776	-1.10062	1.28713	-0.645712	13
15181	0.950722	-0.921841	-1.10776	-1.10062	1.28713	-0.200949	13
15182	0.950722	-0.921841	-1.10776	-1.10062	1.28713	0.243815	13
15183	0.950722	-0.921841	-1.10776	-1.10062	1.28713	0.688578	13
15184	0.950722	-0.921841	-1.10776	-1.10062	1.28713	1.13334	13
15185	0.950722	-0.921841	-1.10776	-1.10062	1.28713	1.5781	13
15186	0.950722	-0.921841	-1.10776	-0.662544	-1.30996	1.5781	13
15187	0.950722	-0.921841	-1.10776	-0.662544	0.854279	1.5781	13
15188	0.950722	-0.921841	-1.10776	-0.662544	1.28713	0.688578	13
15189	0.950722	-0.921841	-1.10776	-0.662544	1.28713	1.13334	13
15190	0.950722	-0.921841	-1.10776	-0.662544	1.28713	1.5781	13
15191	0.950722	-0.921841	-1.10776	-0.22447	-1.30996	1.5781	13
15192	0.950722	-0.921841	-1.10776	-0.22447	0.854279	1.5781	13
15193	0.950722	-0.921841	-1.10776	0.213603	0.854279	-0.645712	13
15194	0.950722	-0.921841	-1.10776	0.213603	0.854279	-0.200949	13
15195	0.950722	-0.921841	-1.10776	0.213603	1.28713	1.5781	13
15196	0.950722	-0.921841	-1.10776	0.651676	1.28713	1.13334	13
15197	0.950722	-0.921841	-1.10776	0.651676	1.28713	1.5781	13
15198	0.950722	-0.921841	-1.10776	1.08975	1.28713	-0.645712	13
15199	0.950722	-0.921841	-1.10776	1.08975	1.28713	-0.200949	13
15200	0.950722	-0.921841	-1.10776	1.52782	1.28713	-0.645712	13
