@relation chess-krvkp
@attribute 'f1' real
@attribute 'f2' real
@attribute 'f3' real
@attribute 'f4' real
@attribute 'f5' real
@attribute 'f6' real
@attribute 'f7' real
@attribute 'f8' real
@attribute 'f9' real
@attribute 'f10' real
@attribute 'f11' real
@attribute 'f12' real
@attribute 'f13' real
@attribute 'f14' real
@attribute 'f15' real
@attribute 'f16' real
@attribute 'f17' real
@attribute 'f18' real
@attribute 'f19' real
@attribute 'f20' real
@attribute 'f21' real
@attribute 'f22' real
@attribute 'f23' real
@attribute 'f24' real
@attribute 'f25' real
@attribute 'f26' real
@attribute 'f27' real
@attribute 'f28' real
@attribute 'f29' real
@attribute 'f30' real
@attribute 'f31' real
@attribute 'f32' real
@attribute 'f33' real
@attribute 'f34' real
@attribute 'f35' real
@attribute 'f36' real
@attribute 'clase' {0,1}
@data
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,5.06215,-0.33467,1.41233,1.08069,1.31571,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,4.74267,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,3.63322,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,1.27924,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,-0.925048,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,5.65141,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,4.05701,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,3.63322,5.06215,-0.33467,-0.707826,1.08069,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,3.63322,-0.197483,2.98708,-0.707826,1.08069,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,5.06215,-0.33467,-0.707826,1.08069,1.31571,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,5.06215,-0.33467,1.41233,1.08069,1.31571,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,3.63322,-0.197483,2.98708,-0.707826,1.08069,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,-0.527554,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,5.06215,-0.33467,-0.707826,1.08069,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,-0.707826,1.08069,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,5.06215,-0.33467,1.41233,1.08069,1.31571,-0.527554,-0.783549,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,1.08069,-0.75981,-0.527554,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,1.08069,1.31571,-0.527554,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,-0.527554,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,-0.707826,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,1.31571,1.89495,1.27584,-0.660506,-0.871037,-0.342704,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,1.27584,-0.660506,-0.871037,2.91706,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,1.27584,-0.660506,-0.871037,2.91706,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,2.91706,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,4.74267,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,2.91706,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,4.74267,-0.463336,-0.240644,-0.78147,-1.29902,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,-0.925048,-0.75981,-0.527554,-0.783549,-0.660506,-0.871037,2.91706,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,4.15421,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,1.27584,-0.660506,-0.871037,2.91706,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,1.27584,-0.660506,-0.871037,2.91706,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,-1.48166,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,1.08069,-0.75981,-0.527554,1.27584,-0.660506,-0.871037,2.91706,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,1.08069,-0.75981,-0.527554,1.27584,-0.660506,-0.871037,2.91706,-0.670293,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,-0.472772,1.99812,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,1.74635,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,-0.925048,-0.75981,-0.527554,-0.783549,1.51352,1.1477,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,1.51352,1.1477,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,5.65141,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,1.27924,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,1.31571,1.89495,1.27584,1.51352,1.1477,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,1.27924,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,-0.925048,1.31571,1.89495,1.27584,1.51352,1.1477,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,-0.925048,1.31571,1.89495,1.27584,1.51352,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,1.51352,1.1477,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,5.65141,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,4.05701,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,1.27924,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,1.51352,1.1477,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,5.65141,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,4.05701,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,1.51352,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,5.65141,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,4.05701,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,2.98708,-0.707826,1.08069,-0.75981,-0.527554,-0.783549,1.51352,1.1477,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,1.27924,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,-0.75981,-0.527554,-0.783549,1.51352,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,2.98708,-0.707826,1.08069,1.31571,1.89495,1.27584,1.51352,1.1477,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,1.27924,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,1.51352,1.1477,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,1.51352,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,1.08069,-0.75981,-0.527554,-0.783549,1.51352,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,5.65141,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,4.05701,-0.786152,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,-0.925048,1.31571,1.89495,1.27584,1.51352,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,1.27162,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,2.98708,1.41233,1.08069,-0.75981,-0.527554,-0.783549,1.51352,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,1.41233,1.08069,1.31571,1.89495,1.27584,1.51352,-0.871037,-0.342704,1.49142,-0.0686587,-0.153462,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,-0.786152,-0.0587589,-1.5035,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,-0.78147,0.769572,0.602317,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,1.51352,1.1477,-0.342704,-0.670293,-0.0686587,2.05584,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,-0.463336,-0.240644,1.27924,0.769572,-1.65973,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,1.51352,1.1477,-0.342704,-0.670293,-0.0686587,2.05584,-0.226494,-0.176892,0.674708,-0.0905501,-0.421357,2.11452,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,2.15759,-0.240644,1.27924,0.769572,-1.65973,-0.572443,1
-0.354555,-0.275152,-0.197483,-0.33467,-0.707826,-0.925048,-0.75981,-0.527554,-0.783549,1.51352,1.1477,-0.342704,-0.670293,-0.0686587,2.05584,-0.226494,-0.176892,0.674708,-0.0905501,2.37254,2.11452,-0.500313,-0.24641,1.27162,-0.0587589,0.664906,-0.240644,-0.0176887,-0.12215,-0.210786,2.15759,-0.240644,1.27924,0.769572,-1.65973,-0.572443,1
